disease_name,symptoms,department_name
Lệch vách ngăn mũi,"mất mùi, nghẹt mũi, ngưng thở khi ngủ",Tai Mũi Họng
Ung thư vòm họng,"sưng hạch cổ, chảy máu mũi, nghẹt mũi, ù tai, khàn giọng, đau đầu, sụt cân, đau tai",Tai Mũi Họng
Ung thư vòm họng,"ù tai, sưng hạch cổ, chảy máu mũi, đau tai",Tai Mũi Họng
Ung thư vòm họng,"sưng hạch cổ, nghẹt mũi, sụt cân, ù tai, khàn giọng, đau đầu",Tai Mũi Họng
Ung thư vòm họng,"ù tai, khàn giọng, sụt cân, chảy máu mũi, đau tai, đau đầu, sưng hạch cổ",Tai Mũi Họng
Ung thư vòm họng,"khàn giọng, chảy máu mũi, đau tai, nghẹt mũi",Tai Mũi Họng
Ung thư vòm họng,"ù tai, nghẹt mũi, đau tai, sưng hạch cổ",Tai Mũi Họng
Ung thư vòm họng,"khàn giọng, đau tai, sưng hạch cổ, đau đầu, sụt cân",Tai Mũi Họng
Ung thư vòm họng,"ù tai, nghẹt mũi, chảy máu mũi, đau tai, sưng hạch cổ, sụt cân, khàn giọng",Tai Mũi Họng
Ung thư vòm họng,"sụt cân, đau tai, ù tai, chảy máu mũi",Tai Mũi Họng
Ung thư vòm họng,"đau tai, sụt cân, ù tai, đau đầu, chảy máu mũi, sưng hạch cổ, nghẹt mũi, khàn giọng",Tai Mũi Họng
Chóng mặt Meniere,"chóng mặt xoay, ù tai, nghe kém, buồn nôn, nôn, mất thăng bằng, đau tai",Tai Mũi Họng
Chóng mặt Meniere,"mất thăng bằng, chóng mặt xoay, nôn, buồn nôn",Tai Mũi Họng
Chóng mặt Meniere,"ù tai, chóng mặt xoay, đau tai",Tai Mũi Họng
Chóng mặt Meniere,"mất thăng bằng, chóng mặt xoay, buồn nôn, ù tai, nghe kém",Tai Mũi Họng
Chóng mặt Meniere,"nôn, nghe kém, chóng mặt xoay",Tai Mũi Họng
Chóng mặt Meniere,"ù tai, đau tai, nghe kém, buồn nôn, mất thăng bằng",Tai Mũi Họng
Chóng mặt Meniere,"đau tai, mất thăng bằng, nghe kém, nôn, chóng mặt xoay, buồn nôn, ù tai",Tai Mũi Họng
Chóng mặt Meniere,"ù tai, nghe kém, đau tai, nôn",Tai Mũi Họng
Chóng mặt Meniere,"buồn nôn, ù tai, nôn, chóng mặt xoay",Tai Mũi Họng
Chóng mặt Meniere,"nghe kém, nôn, đau tai",Tai Mũi Họng
Điếc đột ngột,"điếc đột ngột, ù tai, chóng mặt, nghe kém, đau tai",Tai Mũi Họng
Điếc đột ngột,"điếc đột ngột, nghe kém, chóng mặt",Tai Mũi Họng
Điếc đột ngột,"đau tai, ù tai, nghe kém",Tai Mũi Họng
Điếc đột ngột,"chóng mặt, nghe kém, ù tai",Tai Mũi Họng
Điếc đột ngột,"ù tai, chóng mặt, điếc đột ngột, đau tai, nghe kém",Tai Mũi Họng
Điếc đột ngột,"nghe kém, chóng mặt, ù tai",Tai Mũi Họng
Điếc đột ngột,"đau tai, nghe kém, chóng mặt",Tai Mũi Họng
Điếc đột ngột,"đau tai, nghe kém, chóng mặt, điếc đột ngột, ù tai",Tai Mũi Họng
Điếc đột ngột,"nghe kém, điếc đột ngột, chóng mặt",Tai Mũi Họng
Điếc đột ngột,"đau tai, chóng mặt, ù tai",Tai Mũi Họng
Đái tháo đường type 1,"khát nước nhiều, tiểu nhiều, sụt cân, mệt mỏi, mờ mắt, vết thương lâu lành, buồn nôn",Nội tiết
Đái tháo đường type 1,"mờ mắt, vết thương lâu lành, sụt cân",Nội tiết
Đái tháo đường type 1,"sụt cân, tiểu nhiều, buồn nôn, vết thương lâu lành, mệt mỏi, khát nước nhiều, mờ mắt",Nội tiết
Đái tháo đường type 1,"tiểu nhiều, mờ mắt, vết thương lâu lành, buồn nôn, mệt mỏi",Nội tiết
Đái tháo đường type 1,"mệt mỏi, sụt cân, tiểu nhiều",Nội tiết
Đái tháo đường type 1,"vết thương lâu lành, khát nước nhiều, mờ mắt, sụt cân, tiểu nhiều, buồn nôn",Nội tiết
Đái tháo đường type 1,"khát nước nhiều, tiểu nhiều, vết thương lâu lành, buồn nôn, mờ mắt, mệt mỏi, sụt cân",Nội tiết
Đái tháo đường type 1,"buồn nôn, mờ mắt, mệt mỏi, khát nước nhiều, vết thương lâu lành",Nội tiết
Đái tháo đường type 1,"sụt cân, vết thương lâu lành, mờ mắt, mệt mỏi, khát nước nhiều",Nội tiết
Đái tháo đường type 1,"buồn nôn, mờ mắt, sụt cân, mệt mỏi, vết thương lâu lành",Nội tiết
Đái tháo đường type 2,"khát nước nhiều, tiểu nhiều, mệt mỏi, mờ mắt, vết thương lâu lành, tê tay, tê chân, ngứa da",Nội tiết
Đái tháo đường type 2,"tê chân, mệt mỏi, tiểu nhiều, khát nước nhiều, tê tay",Nội tiết
Đái tháo đường type 2,"ngứa da, vết thương lâu lành, tiểu nhiều, tê chân, khát nước nhiều",Nội tiết
Đái tháo đường type 2,"khát nước nhiều, mờ mắt, tê chân, tiểu nhiều, ngứa da, vết thương lâu lành, tê tay, mệt mỏi",Nội tiết
Đái tháo đường type 2,"tê tay, khát nước nhiều, mờ mắt, mệt mỏi, tiểu nhiều",Nội tiết
Đái tháo đường type 2,"tiểu nhiều, vết thương lâu lành, khát nước nhiều, mệt mỏi, tê tay, ngứa da",Nội tiết
Đái tháo đường type 2,"mệt mỏi, mờ mắt, vết thương lâu lành, tiểu nhiều, tê tay",Nội tiết
Đái tháo đường type 2,"mờ mắt, tiểu nhiều, mệt mỏi, ngứa da, khát nước nhiều, tê tay",Nội tiết
Đái tháo đường type 2,"mệt mỏi, vết thương lâu lành, tê chân, mờ mắt, tiểu nhiều",Nội tiết
Đái tháo đường type 2,"mệt mỏi, tiểu nhiều, khát nước nhiều, vết thương lâu lành",Nội tiết
Đái tháo đường thai kỳ,"khát nước nhiều, tiểu nhiều, mệt mỏi, mờ mắt, tăng cân, buồn nôn",Nội tiết
Đái tháo đường thai kỳ,"mệt mỏi, tăng cân, mờ mắt, tiểu nhiều",Nội tiết
Đái tháo đường thai kỳ,"mờ mắt, mệt mỏi, buồn nôn, khát nước nhiều, tăng cân",Nội tiết
Đái tháo đường thai kỳ,"mờ mắt, mệt mỏi, tiểu nhiều, buồn nôn, khát nước nhiều, tăng cân",Nội tiết
Đái tháo đường thai kỳ,"mệt mỏi, tiểu nhiều, buồn nôn, tăng cân, mờ mắt",Nội tiết
Đái tháo đường thai kỳ,"mờ mắt, tăng cân, mệt mỏi, tiểu nhiều, khát nước nhiều",Nội tiết
Đái tháo đường thai kỳ,"tiểu nhiều, khát nước nhiều, mờ mắt, buồn nôn",Nội tiết
Đái tháo đường thai kỳ,"tiểu nhiều, buồn nôn, mệt mỏi",Nội tiết
Đái tháo đường thai kỳ,"tăng cân, buồn nôn, khát nước nhiều, mờ mắt, tiểu nhiều",Nội tiết
Đái tháo đường thai kỳ,"tiểu nhiều, buồn nôn, tăng cân, khát nước nhiều",Nội tiết
Cường giáp,"sụt cân, tim đập nhanh, hồi hộp, run tay, vã mồ hôi, mất ngủ, tiêu chảy nhiều lần, lo âu",Nội tiết
Cường giáp,"lo âu, sụt cân, hồi hộp, tiêu chảy nhiều lần",Nội tiết
Cường giáp,"tiêu chảy nhiều lần, sụt cân, hồi hộp, run tay, vã mồ hôi, mất ngủ, lo âu",Nội tiết
Cường giáp,"tim đập nhanh, lo âu, vã mồ hôi, sụt cân, mất ngủ, hồi hộp",Nội tiết
Cường giáp,"mất ngủ, tiêu chảy nhiều lần, vã mồ hôi, lo âu, tim đập nhanh, sụt cân, run tay, hồi hộp",Nội tiết
Cường giáp,"sụt cân, hồi hộp, tiêu chảy nhiều lần, lo âu, run tay, mất ngủ, vã mồ hôi, tim đập nhanh",Nội tiết
Cường giáp,"sụt cân, tim đập nhanh, mất ngủ, vã mồ hôi, lo âu, hồi hộp, tiêu chảy nhiều lần, run tay",Nội tiết
Cường giáp,"lo âu, vã mồ hôi, sụt cân, hồi hộp, tim đập nhanh, mất ngủ",Nội tiết
Cường giáp,"sụt cân, lo âu, mất ngủ, tim đập nhanh, vã mồ hôi, run tay, hồi hộp, tiêu chảy nhiều lần",Nội tiết
Cường giáp,"lo âu, mất ngủ, sụt cân, run tay, vã mồ hôi, hồi hộp, tiêu chảy nhiều lần",Nội tiết
Suy giáp,"mệt mỏi, tăng cân, ớn lạnh, táo bón, rụng tóc, phù mặt, trầm cảm, chậm vận động",Nội tiết
Suy giáp,"chậm vận động, ớn lạnh, rụng tóc, tăng cân",Nội tiết
Suy giáp,"chậm vận động, rụng tóc, táo bón, tăng cân, phù mặt, trầm cảm",Nội tiết
Suy giáp,"phù mặt, mệt mỏi, táo bón, trầm cảm, tăng cân, ớn lạnh",Nội tiết
Suy giáp,"trầm cảm, phù mặt, chậm vận động, mệt mỏi, rụng tóc, ớn lạnh, táo bón, tăng cân",Nội tiết
Suy giáp,"táo bón, tăng cân, rụng tóc, ớn lạnh",Nội tiết
Suy giáp,"chậm vận động, rụng tóc, tăng cân, trầm cảm, ớn lạnh",Nội tiết
Suy giáp,"rụng tóc, trầm cảm, chậm vận động, mệt mỏi",Nội tiết
Suy giáp,"chậm vận động, tăng cân, táo bón, phù mặt, rụng tóc, ớn lạnh, mệt mỏi",Nội tiết
Suy giáp,"trầm cảm, mệt mỏi, rụng tóc, phù mặt, chậm vận động",Nội tiết
Bướu cổ đơn thuần,"bướu cổ, sưng hạch cổ, khó nuốt, khó thở, khàn giọng",Nội tiết
Bướu cổ đơn thuần,"khàn giọng, khó thở, sưng hạch cổ, bướu cổ, khó nuốt",Nội tiết
Bướu cổ đơn thuần,"khàn giọng, khó nuốt, khó thở, sưng hạch cổ, bướu cổ",Nội tiết
Bướu cổ đơn thuần,"khó nuốt, khó thở, bướu cổ, khàn giọng",Nội tiết
Bướu cổ đơn thuần,"khó nuốt, sưng hạch cổ, khó thở, bướu cổ",Nội tiết
Bướu cổ đơn thuần,"sưng hạch cổ, khó thở, bướu cổ, khàn giọng",Nội tiết
Bướu cổ đơn thuần,"bướu cổ, khó nuốt, khó thở, khàn giọng",Nội tiết
Bướu cổ đơn thuần,"sưng hạch cổ, khó nuốt, bướu cổ, khàn giọng, khó thở",Nội tiết
Bướu cổ đơn thuần,"bướu cổ, khó nuốt, khó thở, khàn giọng",Nội tiết
Bướu cổ đơn thuần,"khó nuốt, khàn giọng, khó thở, bướu cổ",Nội tiết
Viêm tuyến giáp Hashimoto,"mệt mỏi, tăng cân, bướu cổ, ớn lạnh, rụng tóc, trầm cảm, phù mặt",Nội tiết
Viêm tuyến giáp Hashimoto,"bướu cổ, trầm cảm, tăng cân",Nội tiết
Viêm tuyến giáp Hashimoto,"bướu cổ, tăng cân, rụng tóc, phù mặt, mệt mỏi, trầm cảm, ớn lạnh",Nội tiết
Viêm tuyến giáp Hashimoto,"mệt mỏi, rụng tóc, tăng cân, trầm cảm",Nội tiết
Viêm tuyến giáp Hashimoto,"ớn lạnh, phù mặt, tăng cân",Nội tiết
Viêm tuyến giáp Hashimoto,"ớn lạnh, phù mặt, rụng tóc, trầm cảm",Nội tiết
Viêm tuyến giáp Hashimoto,"phù mặt, bướu cổ, rụng tóc, tăng cân, trầm cảm, ớn lạnh",Nội tiết
Viêm tuyến giáp Hashimoto,"trầm cảm, phù mặt, mệt mỏi, tăng cân, bướu cổ, ớn lạnh, rụng tóc",Nội tiết
Viêm tuyến giáp Hashimoto,"tăng cân, ớn lạnh, bướu cổ",Nội tiết
Viêm tuyến giáp Hashimoto,"bướu cổ, tăng cân, mệt mỏi",Nội tiết
Hội chứng Cushing,"mặt tròn như mặt trăng, tăng cân, rạn da, lông tóc rậm, da mặt đỏ ửng, đau xương, mất ngủ, trầm cảm",Nội tiết
Hội chứng Cushing,"da mặt đỏ ửng, trầm cảm, đau xương, mặt tròn như mặt trăng, rạn da, lông tóc rậm, tăng cân, mất ngủ",Nội tiết
Hội chứng Cushing,"mất ngủ, da mặt đỏ ửng, rạn da, trầm cảm, lông tóc rậm",Nội tiết
Hội chứng Cushing,"tăng cân, mặt tròn như mặt trăng, rạn da, đau xương",Nội tiết
Hội chứng Cushing,"mặt tròn như mặt trăng, da mặt đỏ ửng, mất ngủ, lông tóc rậm, rạn da, tăng cân, trầm cảm, đau xương",Nội tiết
Hội chứng Cushing,"đau xương, trầm cảm, mặt tròn như mặt trăng, lông tóc rậm, rạn da",Nội tiết
Hội chứng Cushing,"trầm cảm, mặt tròn như mặt trăng, rạn da, mất ngủ, lông tóc rậm, tăng cân, da mặt đỏ ửng",Nội tiết
Hội chứng Cushing,"mặt tròn như mặt trăng, da mặt đỏ ửng, rạn da, tăng cân, trầm cảm, lông tóc rậm, đau xương, mất ngủ",Nội tiết
Hội chứng Cushing,"rạn da, trầm cảm, da mặt đỏ ửng, đau xương, mặt tròn như mặt trăng, lông tóc rậm",Nội tiết
Hội chứng Cushing,"rạn da, mất ngủ, tăng cân, lông tóc rậm, mặt tròn như mặt trăng",Nội tiết
Bệnh Addison,"mệt mỏi, sạm da, sụt cân, buồn nôn, đau bụng, chóng mặt, khát nước nhiều",Nội tiết
Bệnh Addison,"chóng mặt, sụt cân, đau bụng, khát nước nhiều, mệt mỏi",Nội tiết
Bệnh Addison,"mệt mỏi, sụt cân, chóng mặt, khát nước nhiều, đau bụng",Nội tiết
Bệnh Addison,"mệt mỏi, sạm da, đau bụng, khát nước nhiều, buồn nôn, chóng mặt",Nội tiết
Bệnh Addison,"buồn nôn, mệt mỏi, khát nước nhiều, đau bụng",Nội tiết
Bệnh Addison,"sạm da, sụt cân, đau bụng, mệt mỏi, chóng mặt",Nội tiết
Bệnh Addison,"sụt cân, đau bụng, chóng mặt, mệt mỏi",Nội tiết
Bệnh Addison,"sạm da, đau bụng, khát nước nhiều",Nội tiết
Bệnh Addison,"mệt mỏi, sạm da, buồn nôn",Nội tiết
Bệnh Addison,"khát nước nhiều, sạm da, đau bụng, buồn nôn, chóng mặt, sụt cân, mệt mỏi",Nội tiết
Béo phì,"tăng cân, khó thở gắng sức, đau khớp, ngưng thở khi ngủ, mệt mỏi, đau lưng",Nội tiết
Béo phì,"đau lưng, tăng cân, khó thở gắng sức",Nội tiết
Béo phì,"tăng cân, mệt mỏi, ngưng thở khi ngủ, đau khớp",Nội tiết
Béo phì,"đau lưng, khó thở gắng sức, mệt mỏi, ngưng thở khi ngủ, tăng cân, đau khớp",Nội tiết
Béo phì,"đau lưng, mệt mỏi, đau khớp, khó thở gắng sức",Nội tiết
Béo phì,"mệt mỏi, khó thở gắng sức, đau khớp, ngưng thở khi ngủ",Nội tiết
Béo phì,"mệt mỏi, đau lưng, tăng cân, khó thở gắng sức, ngưng thở khi ngủ, đau khớp",Nội tiết
Béo phì,"ngưng thở khi ngủ, tăng cân, đau khớp, khó thở gắng sức, đau lưng, mệt mỏi",Nội tiết
Béo phì,"tăng cân, mệt mỏi, đau lưng, khó thở gắng sức, ngưng thở khi ngủ",Nội tiết
Béo phì,"tăng cân, đau lưng, đau khớp",Nội tiết
Hạ đường huyết,"vã mồ hôi, run tay, hồi hộp, khát nước nhiều, chóng mặt, lú lẫn, co giật, mất ý thức",Nội tiết
Hạ đường huyết,"co giật, khát nước nhiều, mất ý thức, lú lẫn, run tay, vã mồ hôi, hồi hộp",Nội tiết
Hạ đường huyết,"hồi hộp, mất ý thức, chóng mặt, vã mồ hôi, khát nước nhiều, co giật, lú lẫn, run tay",Nội tiết
Hạ đường huyết,"khát nước nhiều, co giật, hồi hộp, run tay, lú lẫn",Nội tiết
Hạ đường huyết,"vã mồ hôi, hồi hộp, lú lẫn, chóng mặt, run tay, khát nước nhiều",Nội tiết
Hạ đường huyết,"co giật, run tay, lú lẫn, chóng mặt, khát nước nhiều, hồi hộp, vã mồ hôi",Nội tiết
Hạ đường huyết,"chóng mặt, run tay, khát nước nhiều, lú lẫn",Nội tiết
Hạ đường huyết,"lú lẫn, mất ý thức, khát nước nhiều, chóng mặt, vã mồ hôi",Nội tiết
Hạ đường huyết,"khát nước nhiều, co giật, run tay, lú lẫn, chóng mặt, vã mồ hôi, mất ý thức",Nội tiết
Hạ đường huyết,"chóng mặt, hồi hộp, mất ý thức, run tay, vã mồ hôi, co giật, khát nước nhiều, lú lẫn",Nội tiết
Đái tháo nhạt,"tiểu nhiều, khát nước nhiều, mệt mỏi, mất ngủ, sụt cân",Nội tiết
Đái tháo nhạt,"sụt cân, mất ngủ, khát nước nhiều",Nội tiết
Đái tháo nhạt,"mệt mỏi, tiểu nhiều, mất ngủ",Nội tiết
Đái tháo nhạt,"tiểu nhiều, mất ngủ, khát nước nhiều, mệt mỏi, sụt cân",Nội tiết
Đái tháo nhạt,"mất ngủ, sụt cân, khát nước nhiều, tiểu nhiều",Nội tiết
Đái tháo nhạt,"tiểu nhiều, khát nước nhiều, sụt cân, mệt mỏi, mất ngủ",Nội tiết
Đái tháo nhạt,"khát nước nhiều, sụt cân, mất ngủ",Nội tiết
Đái tháo nhạt,"mệt mỏi, khát nước nhiều, tiểu nhiều, sụt cân",Nội tiết
Đái tháo nhạt,"mất ngủ, khát nước nhiều, sụt cân, tiểu nhiều, mệt mỏi",Nội tiết
Đái tháo nhạt,"tiểu nhiều, mất ngủ, mệt mỏi, khát nước nhiều, sụt cân",Nội tiết
Thiếu máu thiếu sắt,"mệt mỏi, da xanh tái, chóng mặt, khó thở gắng sức, tim đập nhanh, đau đầu, rụng tóc, móng giòn",Huyết học
Thiếu máu thiếu sắt,"móng giòn, mệt mỏi, khó thở gắng sức, chóng mặt",Huyết học
Thiếu máu thiếu sắt,"chóng mặt, rụng tóc, tim đập nhanh, móng giòn, đau đầu, mệt mỏi",Huyết học
Thiếu máu thiếu sắt,"đau đầu, mệt mỏi, rụng tóc, móng giòn, tim đập nhanh, da xanh tái",Huyết học
Thiếu máu thiếu sắt,"da xanh tái, đau đầu, móng giòn, rụng tóc",Huyết học
Thiếu máu thiếu sắt,"đau đầu, da xanh tái, mệt mỏi, khó thở gắng sức, tim đập nhanh, móng giòn",Huyết học
Thiếu máu thiếu sắt,"chóng mặt, mệt mỏi, rụng tóc, đau đầu, tim đập nhanh, khó thở gắng sức, da xanh tái, móng giòn",Huyết học
Thiếu máu thiếu sắt,"da xanh tái, chóng mặt, đau đầu, móng giòn, tim đập nhanh",Huyết học
Thiếu máu thiếu sắt,"da xanh tái, chóng mặt, đau đầu, rụng tóc, móng giòn",Huyết học
Thiếu máu thiếu sắt,"chóng mặt, da xanh tái, mệt mỏi, khó thở gắng sức, tim đập nhanh",Huyết học
Thiếu máu tan máu,"mệt mỏi, da xanh tái, vàng da, nước tiểu sẫm, khó thở, tim đập nhanh, đau bụng, sốt nhẹ",Huyết học
Thiếu máu tan máu,"đau bụng, vàng da, mệt mỏi, sốt nhẹ, khó thở, nước tiểu sẫm",Huyết học
Thiếu máu tan máu,"vàng da, mệt mỏi, tim đập nhanh, đau bụng, khó thở, nước tiểu sẫm, sốt nhẹ, da xanh tái",Huyết học
Thiếu máu tan máu,"sốt nhẹ, nước tiểu sẫm, đau bụng, tim đập nhanh, da xanh tái, vàng da",Huyết học
Thiếu máu tan máu,"tim đập nhanh, khó thở, da xanh tái, nước tiểu sẫm",Huyết học
Thiếu máu tan máu,"tim đập nhanh, khó thở, sốt nhẹ, mệt mỏi, vàng da, da xanh tái, nước tiểu sẫm, đau bụng",Huyết học
Thiếu máu tan máu,"vàng da, sốt nhẹ, da xanh tái, mệt mỏi, khó thở, đau bụng, nước tiểu sẫm",Huyết học
Thiếu máu tan máu,"nước tiểu sẫm, da xanh tái, khó thở, vàng da, mệt mỏi",Huyết học
Thiếu máu tan máu,"tim đập nhanh, sốt nhẹ, vàng da, khó thở, nước tiểu sẫm, da xanh tái",Huyết học
Thiếu máu tan máu,"đau bụng, sốt nhẹ, vàng da, tim đập nhanh, nước tiểu sẫm",Huyết học
Thiếu máu hồng cầu to,"mệt mỏi, da xanh tái, lưỡi bợt, tê tay, tê chân, mất trí nhớ, buồn nôn",Huyết học
Thiếu máu hồng cầu to,"lưỡi bợt, tê chân, tê tay",Huyết học
Thiếu máu hồng cầu to,"tê tay, buồn nôn, tê chân",Huyết học
